obs_name,gt,gt_code
19_35889,Germinal_Center_Plasma_IgM_B_cell,5
19_35890,Tumor,12
19_35891,Tumor,12
19_35895,Germinal_Center_Plasma_IgM_B_cell,5
19_35898,Plasma_IgG,10
19_35900,T_cell,11
19_35901,M1_macrophages,7
19_35902,unknown,14
19_35903,T_cell,11
19_35906,T_cell,11
19_35909,M1_macrophages,7
19_35910,Germinal_Center_Plasma_IgM_B_cell,5
19_35911,Plasma_IgA,9
19_35912,Germinal_Center_Plasma_IgM_B_cell,5
19_35914,Tumor,12
19_35915,Tumor,12
19_35917,Tumor,12
19_35922,unknown,14
19_35923,unknown,14
19_35924,unknown,14
19_35927,M1_macrophages,7
19_35928,M1_macrophages,7
19_35929,unknown,14
19_35930,Plasma_IgG,10
19_35931,Tumor,12
19_35932,Tumor,12
19_35939,Germinal_Center_Plasma_IgM_B_cell,5
19_35941,Germinal_Center_Plasma_IgM_B_cell,5
19_35942,Germinal_Center_Plasma_IgM_B_cell,5
19_35943,Germinal_Center_Plasma_IgM_B_cell,5
19_35944,T_cell,11
19_35945,Plasma_IgA,9
19_35946,M1_macrophages,7
19_35953,Germinal_Center_Plasma_IgM_B_cell,5
19_35954,M1_macrophages,7
19_35956,CAF,0
19_35958,Tumor,12
19_35962,unknown,14
19_35963,Germinal_Center_Plasma_IgM_B_cell,5
19_35964,M1_macrophages,7
19_35965,unknown,14
19_35966,High_Endothelial_Venules,6
19_35967,Germinal_Center_Plasma_IgM_B_cell,5
19_35968,Germinal_Center_Plasma_IgM_B_cell,5
19_35969,Tumor,12
19_35974,T_cell,11
19_35975,unknown,14
19_35976,unknown,14
19_35977,Plasma_IgG,10
19_35978,M1_macrophages,7
19_35979,Plasma_IgA,9
19_35980,Tumor,12
19_35987,Germinal_Center_Plasma_IgM_B_cell,5
19_35991,Tumor,12
19_35995,Germinal_Center_Plasma_IgM_B_cell,5
19_35996,High_Endothelial_Venules,6
19_35997,Plasma_IgA,9
19_35998,High_Endothelial_Venules,6
19_35999,Tumor,12
19_36003,Germinal_Center_Plasma_IgM_B_cell,5
19_36004,Plasma_IgG,10
19_36007,M1_macrophages,7
19_36008,Tumor,12
19_36014,unknown,14
19_36015,M1_macrophages,7
19_36016,Germinal_Center_Plasma_IgM_B_cell,5
19_36017,Plasma_IgA,9
19_36019,Tumor,12
19_36023,unknown,14
19_36025,Germinal_Center_Plasma_IgM_B_cell,5
19_36026,unknown,14
19_36027,unknown,14
19_36028,High_Endothelial_Venules,6
19_36029,Plasma_IgA,9
19_36031,unknown,14
19_36032,Plasma_IgA,9
19_36033,Tumor,12
19_36034,Tumor,12
19_36040,High_Endothelial_Venules,6
19_36041,Germinal_Center_Plasma_IgM_B_cell,5
19_36042,Germinal_Center_Plasma_IgM_B_cell,5
19_36044,M1_macrophages,7
19_36045,M1_macrophages,7
19_36046,Tumor,12
19_36051,Germinal_Center_Plasma_IgM_B_cell,5
19_36052,Germinal_Center_Plasma_IgM_B_cell,5
19_36053,M1_macrophages,7
19_36056,unknown,14
19_36057,T_cell,11
19_36058,unknown,14
19_36059,Plasma_IgG,10
19_36060,Plasma_IgA,9
19_36061,Plasma_IgG,10
19_36066,Germinal_Center_Plasma_IgM_B_cell,5
19_36067,Germinal_Center_Plasma_IgM_B_cell,5
19_36068,Plasma_IgA,9
19_36070,Germinal_Center_Plasma_IgM_B_cell,5
19_36071,T_cell,11
19_36074,Plasma_IgG,10
19_36076,Tumor,12
19_36077,Tumor,12
19_36082,Germinal_Center_Plasma_IgM_B_cell,5
19_36083,Germinal_Center_Plasma_IgM_B_cell,5
19_36085,Germinal_Center_Plasma_IgM_B_cell,5
19_36086,M1_macrophages,7
19_36087,Plasma_IgG,10
19_36090,Germinal_Center_Plasma_IgM_B_cell,5
19_36094,Germinal_Center_Plasma_IgM_B_cell,5
19_36095,unknown,14
19_36097,T_cell,11
19_36098,M1_macrophages,7
19_36099,Tumor,12
19_36104,unknown,14
19_36105,Plasma_IgA,9
19_36107,Plasma_IgG,10
19_36108,Tumor,12
19_36112,High_Endothelial_Venules,6
19_36113,M1_macrophages,7
19_36114,Tumor,12
19_36118,Germinal_Center_Plasma_IgM_B_cell,5
19_36119,High_Endothelial_Venules,6
19_36120,Germinal_Center_Plasma_IgM_B_cell,5
19_36121,Plasma_IgA,9
19_36122,Plasma_IgG,10
19_36128,Germinal_Center_Plasma_IgM_B_cell,5
19_36130,M1_macrophages,7
19_36131,Plasma_IgG,10
19_36135,unknown,14
19_36137,Plasma_IgA,9
19_36138,M1_macrophages,7
19_36140,T_cell,11
19_36141,unknown,14
19_36142,M1_macrophages,7
19_36143,unknown,14
19_36148,Germinal_Center_Plasma_IgM_B_cell,5
19_36149,unknown,14
19_36150,CAM,1
19_36152,unknown,14
19_36153,Germinal_Center_Plasma_IgM_B_cell,5
19_36154,M1_macrophages,7
19_36155,Plasma_IgG,10
19_36156,M1_macrophages,7
19_36157,High_Endothelial_Venules,6
19_36158,Plasma_IgA,9
19_36159,Plasma_IgG,10
19_36162,T_cell,11
19_36163,M1_macrophages,7
19_36164,T_cell,11
19_36165,M1_macrophages,7
19_36167,Plasma_IgA,9
19_36168,High_Endothelial_Venules,6
19_36169,M1_macrophages,7
19_36170,Plasma_IgG,10
19_36176,Germinal_Center_Plasma_IgM_B_cell,5
19_36177,M1_macrophages,7
19_36178,CAF,0
19_36179,Tumor,12
19_36181,T_cell,11
19_36182,Germinal_Center_Plasma_IgM_B_cell,5
19_36184,T_cell,11
19_36185,T_cell,11
19_36186,T_cell,11
19_36187,unknown,14
19_36188,High_Endothelial_Venules,6
19_36189,Plasma_IgG,10
19_36190,M1_macrophages,7
19_36191,Plasma_IgG,10
19_36194,Tumor,12
19_36195,Tumor,12
19_36196,Tumor,12
19_36197,Tumor,12
19_36203,unknown,14
19_36205,Germinal_Center_Plasma_IgM_B_cell,5
19_36206,unknown,14
19_36207,T_cell,11
19_36208,Plasma_IgA,9
19_36213,unknown,14
19_36216,M1_macrophages,7
19_36217,unknown,14
19_36219,Germinal_Center_Plasma_IgM_B_cell,5
19_36220,Plasma_IgG,10
19_36221,M1_macrophages,7
19_36222,Tumor,12
19_36225,T_cell,11
19_36226,Germinal_Center_Plasma_IgM_B_cell,5
19_36228,Plasma_IgA,9
19_36229,Tumor,12
19_36230,Tumor,12
19_36232,Germinal_Center_Plasma_IgM_B_cell,5
19_36233,Germinal_Center_Plasma_IgM_B_cell,5
19_36235,unknown,14
19_36236,unknown,14
19_36237,M1_macrophages,7
19_36238,Tumor,12
19_36242,unknown,14
19_36243,M1_macrophages,7
19_36244,High_Endothelial_Venules,6
19_36245,Plasma_IgG,10
19_36246,Plasma_IgG,10
19_36247,Tumor,12
19_36248,CAM,1
19_36254,T_cell,11
19_36256,unknown,14
19_36258,M1_macrophages,7
19_36259,Germinal_Center_Plasma_IgM_B_cell,5
19_36261,CAM,1
19_36265,T_cell,11
19_36268,Germinal_Center_Plasma_IgM_B_cell,5
19_36269,T_cell,11
19_36270,High_Endothelial_Venules,6
19_36271,T_cell,11
19_36272,M1_macrophages,7
19_36273,High_Endothelial_Venules,6
19_36274,Tumor,12
19_36275,Tumor,12
19_36280,unknown,14
19_36281,unknown,14
19_36286,unknown,14
19_36287,Germinal_Center_Plasma_IgM_B_cell,5
19_36288,Germinal_Center_Plasma_IgM_B_cell,5
19_36289,Plasma_IgG,10
19_36290,Tumor,12
19_36293,High_Endothelial_Venules,6
19_36294,Germinal_Center_Plasma_IgM_B_cell,5
19_36295,unknown,14
19_36296,M1_macrophages,7
19_36297,T_cell,11
19_36298,Macrophages,8
19_36299,Plasma_IgG,10
19_36300,CAM,1
19_36305,Germinal_Center_Plasma_IgM_B_cell,5
19_36308,Tumor,12
19_36310,unknown,14
19_36313,unknown,14
19_36314,unknown,14
19_36316,unknown,14
19_36317,High_Endothelial_Venules,6
19_36318,Plasma_IgA,9
19_36319,Plasma_IgG,10
19_36320,Tumor,12
19_36323,Germinal_Center_Plasma_IgM_B_cell,5
19_36324,Germinal_Center_Plasma_IgM_B_cell,5
19_36325,T_cell,11
19_36327,High_Endothelial_Venules,6
19_36328,T_cell,11
19_36330,Tumor,12
19_36333,T_cell,11
19_36335,T_cell,11
19_36336,T_cell,11
19_36337,High_Endothelial_Venules,6
19_36338,Germinal_Center_Plasma_IgM_B_cell,5
19_36343,M1_macrophages,7
19_36345,Germinal_Center_Plasma_IgM_B_cell,5
19_36347,Germinal_Center_Plasma_IgM_B_cell,5
19_36350,Tumor,12
19_36358,T_cell,11
19_36360,Germinal_Center_Plasma_IgM_B_cell,5
19_36361,Germinal_Center_Plasma_IgM_B_cell,5
19_36362,T_cell,11
19_36363,Plasma_IgG,10
19_36366,High_Endothelial_Venules,6
19_36367,unknown,14
19_36368,Germinal_Center_Plasma_IgM_B_cell,5
19_36369,unknown,14
19_36372,Germinal_Center_Plasma_IgM_B_cell,5
19_36376,unknown,14
19_36378,Germinal_Center_Plasma_IgM_B_cell,5
19_36379,T_cell,11
19_36381,unknown,14
19_36382,Tumor,12
19_36383,Tumor,12
19_36387,unknown,14
19_36388,Germinal_Center_Plasma_IgM_B_cell,5
19_36389,M1_macrophages,7
19_36390,unknown,14
19_36391,High_Endothelial_Venules,6
19_36392,Plasma_IgG,10
19_36393,M1_macrophages,7
19_36394,Plasma_IgG,10
19_36397,unknown,14
19_36398,unknown,14
19_36399,unknown,14
19_36400,T_cell,11
19_36401,Germinal_Center_Plasma_IgM_B_cell,5
19_36402,unknown,14
19_36403,M1_macrophages,7
19_36405,Tumor,12
19_36406,Tumor,12
19_36409,unknown,14
19_36411,M1_macrophages,7
19_36412,M1_macrophages,7
19_36413,Plasma_IgG,10
19_36414,M1_macrophages,7
19_36415,Tumor,12
19_36416,CAF,0
19_36417,Tumor,12
19_36422,unknown,14
19_36423,Plasma_IgG,10
19_36424,Plasma_IgA,9
19_36425,Tumor,12
19_36432,Plasma_IgG,10
19_36433,Plasma_IgG,10
19_36434,Plasma_IgA,9
19_36435,Tumor,12
19_36436,Tumor,12
19_36440,T_cell,11
19_36442,Tumor,12
19_36444,Germinal_Center_Plasma_IgM_B_cell,5
19_36445,M1_macrophages,7
19_36446,Plasma_IgG,10
19_36447,Plasma_IgG,10
19_36448,Plasma_IgG,10
19_36449,Germinal_Center_Plasma_IgM_B_cell,5
19_36450,Plasma_IgA,9
19_36452,unknown,14
19_36453,unknown,14
19_36454,Plasma_IgG,10
19_36456,CAF,0
19_36458,Germinal_Center_Plasma_IgM_B_cell,5
19_36459,Germinal_Center_Plasma_IgM_B_cell,5
19_36460,Germinal_Center_Plasma_IgM_B_cell,5
19_36463,Tumor,12
19_36468,T_cell,11
19_36469,High_Endothelial_Venules,6
19_36470,Plasma_IgG,10
19_36471,Tumor,12
19_36475,unknown,14
19_36476,M1_macrophages,7
19_36477,M1_macrophages,7
19_36483,T_cell,11
19_36484,unknown,14
19_36485,Germinal_Center_Plasma_IgM_B_cell,5
19_36486,Germinal_Center_Plasma_IgM_B_cell,5
19_36488,T_cell,11
19_36489,unknown,14
19_36490,Germinal_Center_Plasma_IgM_B_cell,5
19_36491,Plasma_IgA,9
19_36492,Tumor,12
19_36499,Germinal_Center_Plasma_IgM_B_cell,5
19_36504,T_cell,11
19_36505,Germinal_Center_Plasma_IgM_B_cell,5
19_36506,Plasma_IgG,10
19_36508,Tumor,12
19_36509,Tumor,12
19_36511,T_cell,11
19_36513,M1_macrophages,7
19_36514,Plasma_IgG,10
19_36515,Plasma_IgG,10
19_36520,T_cell,11
19_36521,M1_macrophages,7
19_36522,High_Endothelial_Venules,6
19_36525,Germinal_Center_Plasma_IgM_B_cell,5
19_36527,unknown,14
19_36528,T_cell,11
19_36530,Tumor,12
19_36532,Germinal_Center_Plasma_IgM_B_cell,5
19_36534,High_Endothelial_Venules,6
19_36535,High_Endothelial_Venules,6
19_36537,High_Endothelial_Venules,6
19_36538,M1_macrophages,7
19_36540,M1_macrophages,7
19_36544,Germinal_Center_Plasma_IgM_B_cell,5
19_36545,Germinal_Center_Plasma_IgM_B_cell,5
19_36546,Germinal_Center_Plasma_IgM_B_cell,5
19_36547,M1_macrophages,7
19_36548,High_Endothelial_Venules,6
19_36549,T_cell,11
19_36550,Germinal_Center_Plasma_IgM_B_cell,5
19_36552,unknown,14
19_36558,unknown,14
19_36559,unknown,14
19_36560,Germinal_Center_Plasma_IgM_B_cell,5
19_36561,Germinal_Center_Plasma_IgM_B_cell,5
19_36562,Germinal_Center_Plasma_IgM_B_cell,5
19_36564,High_Endothelial_Venules,6
19_36565,Tumor,12
19_36567,High_Endothelial_Venules,6
19_36568,High_Endothelial_Venules,6
19_36569,M1_macrophages,7
19_36570,Plasma_IgG,10
19_36571,Plasma_IgA,9
19_36572,Tumor,12
19_36574,Germinal_Center_Plasma_IgM_B_cell,5
19_36575,unknown,14
19_36576,CAF,0
19_36581,unknown,14
19_36582,M1_macrophages,7
19_36583,Plasma_IgG,10
19_36585,Tumor,12
19_36589,Plasma_IgA,9
19_36591,unknown,14
19_36592,Germinal_Center_Plasma_IgM_B_cell,5
19_36593,M1_macrophages,7
19_36594,Germinal_Center_Plasma_IgM_B_cell,5
19_36601,T_cell,11
19_36603,unknown,14
19_36604,High_Endothelial_Venules,6
19_36605,Plasma_IgG,10
19_36610,Germinal_Center_Plasma_IgM_B_cell,5
19_36611,Germinal_Center_Plasma_IgM_B_cell,5
19_36612,Tumor,12
19_36615,M1_macrophages,7
19_36618,M1_macrophages,7
19_36619,M1_macrophages,7
19_36620,Plasma_IgG,10
19_36621,Plasma_IgG,10
19_36624,High_Endothelial_Venules,6
19_36625,Germinal_Center_Plasma_IgM_B_cell,5
19_36626,Germinal_Center_Plasma_IgM_B_cell,5
19_36629,Germinal_Center_Plasma_IgM_B_cell,5
19_36631,M1_macrophages,7
19_36632,Plasma_IgG,10
19_36633,M1_macrophages,7
19_36634,Germinal_Center_Plasma_IgM_B_cell,5
19_36635,CAM,1
19_36636,Tumor,12
19_36641,Germinal_Center_Plasma_IgM_B_cell,5
19_36642,High_Endothelial_Venules,6
19_36646,M1_macrophages,7
19_36647,unknown,14
19_36650,Plasma_IgG,10
19_36651,Tumor,12
19_36654,Germinal_Center_Plasma_IgM_B_cell,5
19_36655,High_Endothelial_Venules,6
19_36656,M1_macrophages,7
19_36660,M1_macrophages,7
19_36661,Germinal_Center_Plasma_IgM_B_cell,5
19_36662,unknown,14
19_36663,Plasma_IgG,10
19_36664,Plasma_IgG,10
19_36666,Plasma_IgG,10
19_36667,Tumor,12
19_36668,Tumor,12
19_36669,Tumor,12
19_36671,Tumor,12
19_36673,Germinal_Center_Plasma_IgM_B_cell,5
19_36674,M1_macrophages,7
19_36675,Plasma_IgG,10
19_36676,Plasma_IgA,9
19_36678,M1_macrophages,7
19_36682,unknown,14
19_36683,Germinal_Center_Plasma_IgM_B_cell,5
19_36685,High_Endothelial_Venules,6
19_36686,Plasma_IgG,10
19_36687,M1_macrophages,7
19_36688,Tumor,12
19_36690,High_Endothelial_Venules,6
19_36691,Plasma_IgG,10
19_36695,unknown,14
19_36696,T_cell,11
19_36697,Germinal_Center_Plasma_IgM_B_cell,5
19_36698,Germinal_Center_Plasma_IgM_B_cell,5
19_36699,Cytotoxic_IFN_signaling,3
19_36700,unknown,14
19_36701,M1_macrophages,7
19_36702,Plasma_IgA,9
19_36703,Tumor,12
19_36704,Tumor,12
19_36708,Plasma_IgG,10
19_36710,Plasma_IgG,10
19_36711,Tumor,12
19_36715,T_cell,11
19_36716,Germinal_Center_Plasma_IgM_B_cell,5
19_36717,T_cell,11
19_36718,High_Endothelial_Venules,6
19_36719,Plasma_IgG,10
19_36722,Tumor,12
19_36725,Germinal_Center_Plasma_IgM_B_cell,5
19_36726,T_cell,11
19_36727,Plasma_IgA,9
19_36728,Germinal_Center_Plasma_IgM_B_cell,5
19_36729,Plasma_IgG,10
19_36730,Tumor,12
19_36732,unknown,14
19_36733,Germinal_Center_Plasma_IgM_B_cell,5
19_36734,M1_macrophages,7
19_36736,M1_macrophages,7
19_36738,Tumor,12
19_36739,Tumor,12
19_36743,T_cell,11
19_36744,T_cell,11
19_36745,Tumor,12
19_36748,unknown,14
19_36750,Germinal_Center_Plasma_IgM_B_cell,5
19_36751,High_Endothelial_Venules,6
19_36752,T_cell,11
19_36753,High_Endothelial_Venules,6
19_36754,unknown,14
19_36755,Tumor,12
19_36756,Tumor,12
19_36758,T_cell,11
19_36759,unknown,14
19_36761,unknown,14
19_36762,T_cell,11
19_36763,Germinal_Center_Plasma_IgM_B_cell,5
19_36764,unknown,14
19_36769,unknown,14
19_36771,Plasma_IgG,10
19_36774,High_Endothelial_Venules,6
19_36779,unknown,14
19_36780,Germinal_Center_Plasma_IgM_B_cell,5
19_36781,Tumor,12
19_36786,Germinal_Center_Plasma_IgM_B_cell,5
19_36792,M1_macrophages,7
19_36794,Germinal_Center_Plasma_IgM_B_cell,5
19_36795,Tumor,12
19_36796,Tumor,12
19_36797,Tumor,12
19_36801,Germinal_Center_Plasma_IgM_B_cell,5
19_36802,High_Endothelial_Venules,6
19_36803,T_cell,11
19_36804,unknown,14
19_36805,High_Endothelial_Venules,6
19_36806,Plasma_IgG,10
19_36810,T_cell,11
19_36811,High_Endothelial_Venules,6
19_36812,unknown,14
19_36813,Germinal_Center_Plasma_IgM_B_cell,5
19_36814,Germinal_Center_Plasma_IgM_B_cell,5
19_36815,unknown,14
19_36816,M1_macrophages,7
19_36818,Plasma_IgA,9
19_36819,Plasma_IgG,10
19_36822,Germinal_Center_Plasma_IgM_B_cell,5
19_36823,High_Endothelial_Venules,6
19_36827,Tumor,12
19_36828,Tumor,12
19_36833,Germinal_Center_Plasma_IgM_B_cell,5
19_36834,High_Endothelial_Venules,6
19_36835,Tumor,12
19_36842,Germinal_Center_Plasma_IgM_B_cell,5
19_36843,Plasma_IgG,10
19_36847,unknown,14
19_36849,unknown,14
19_36850,Germinal_Center_Plasma_IgM_B_cell,5
19_36851,Plasma_IgG,10
19_36852,M1_macrophages,7
19_36853,CAF,0
19_36856,T_cell,11
19_36857,Germinal_Center_Plasma_IgM_B_cell,5
19_36858,Plasma_IgG,10
19_36859,Tumor,12
19_36862,Germinal_Center_Plasma_IgM_B_cell,5
19_36863,M1_macrophages,7
19_36864,M1_macrophages,7
19_36865,Plasma_IgG,10
19_36866,Tumor,12
19_36870,High_Endothelial_Venules,6
19_36872,M1_macrophages,7
19_36874,Germinal_Center_Plasma_IgM_B_cell,5
19_36875,unknown,14
19_36876,unknown,14
19_36877,Plasma_IgG,10
19_36879,CAM,1
19_36880,Tumor,12
19_36886,unknown,14
19_36888,unknown,14
19_36889,Plasma_IgG,10
19_36890,Tumor,12
19_36892,Tumor,12
19_36896,M1_macrophages,7
19_36897,High_Endothelial_Venules,6
19_36899,Plasma_IgG,10
19_36900,M1_macrophages,7
19_36901,Plasma_IgG,10
19_36902,Tumor_Keratin_Pearl,13
19_36906,Germinal_Center_Plasma_IgM_B_cell,5
19_36908,M1_macrophages,7
19_36909,M1_macrophages,7
19_36910,Germinal_Center_Plasma_IgM_B_cell,5
19_36911,T_cell,11
19_36917,M1_macrophages,7
19_36918,unknown,14
19_36919,Germinal_Center_Plasma_IgM_B_cell,5
19_36921,Macrophages,8
19_36922,M1_macrophages,7
19_36923,Tumor,12
19_36924,Tumor,12
19_36926,Germinal_Center_Plasma_IgM_B_cell,5
19_36927,Plasma_IgG,10
19_36928,Plasma_IgG,10
19_36929,Plasma_IgA,9
19_36930,Tumor,12
19_36933,M1_macrophages,7
19_36934,Plasma_IgG,10
19_36935,M1_macrophages,7
19_36937,T_cell,11
19_36938,M1_macrophages,7
19_36939,Plasma_IgG,10
19_36940,Germinal_Center_Plasma_IgM_B_cell,5
19_36942,CAM,1
19_36943,Tumor,12
19_36946,Fibroblasts,4
19_36947,unknown,14
19_36948,Germinal_Center_Plasma_IgM_B_cell,5
19_36949,M1_macrophages,7
19_36950,High_Endothelial_Venules,6
19_36952,unknown,14
19_36954,Germinal_Center_Plasma_IgM_B_cell,5
19_36955,unknown,14
19_36956,M1_macrophages,7
19_36957,Germinal_Center_Plasma_IgM_B_cell,5
19_36958,unknown,14
19_36960,unknown,14
19_36961,T_cell,11
19_36962,unknown,14
19_36963,Plasma_IgA,9
19_36964,Plasma_IgG,10
19_36965,Tumor,12
19_36966,Tumor,12
19_36967,Tumor,12
19_36969,T_cell,11
19_36970,M1_macrophages,7
19_36971,Germinal_Center_Plasma_IgM_B_cell,5
19_36972,Germinal_Center_Plasma_IgM_B_cell,5
19_36973,Germinal_Center_Plasma_IgM_B_cell,5
19_36975,Germinal_Center_Plasma_IgM_B_cell,5
19_36976,High_Endothelial_Venules,6
19_36977,M1_macrophages,7
19_36979,M1_macrophages,7
19_36980,unknown,14
19_36981,unknown,14
19_36983,unknown,14
19_36984,Plasma_IgG,10
19_36987,T_cell,11
19_36988,Plasma_IgA,9
19_36990,Germinal_Center_Plasma_IgM_B_cell,5
19_36991,High_Endothelial_Venules,6
19_36993,High_Endothelial_Venules,6
19_36994,unknown,14
19_36995,M1_macrophages,7
19_36996,Tumor,12
19_37001,High_Endothelial_Venules,6
19_37002,Germinal_Center_Plasma_IgM_B_cell,5
19_37003,High_Endothelial_Venules,6
19_37008,High_Endothelial_Venules,6
19_37009,M1_macrophages,7
19_37013,Germinal_Center_Plasma_IgM_B_cell,5
19_37015,unknown,14
19_37016,Plasma_IgA,9
19_37019,T_cell,11
19_37020,M1_macrophages,7
19_37021,Plasma_IgG,10
19_37024,T_cell,11
19_37025,M1_macrophages,7
19_37026,Plasma_IgG,10
19_37027,M1_macrophages,7
19_37028,Plasma_IgG,10
19_37032,M1_macrophages,7
19_37034,Germinal_Center_Plasma_IgM_B_cell,5
19_37035,Tumor,12
19_37036,Tumor,12
19_37040,M1_macrophages,7
19_37041,Cytotoxic_IFN_signaling,3
19_37043,Germinal_Center_Plasma_IgM_B_cell,5
19_37044,unknown,14
19_37047,M1_macrophages,7
19_37048,unknown,14
19_37049,Plasma_IgA,9
19_37050,Tumor,12
19_37052,M1_macrophages,7
19_37053,Plasma_IgG,10
19_37054,unknown,14
19_37055,T_cell,11
19_37056,Plasma_IgG,10
19_37057,Plasma_IgG,10
19_37060,M1_macrophages,7
19_37061,M1_macrophages,7
19_37062,Plasma_IgG,10
19_37066,M1_macrophages,7
19_37067,Germinal_Center_Plasma_IgM_B_cell,5
19_37068,Germinal_Center_Plasma_IgM_B_cell,5
19_37071,High_Endothelial_Venules,6
19_37072,Germinal_Center_Plasma_IgM_B_cell,5
19_37073,Tumor,12
19_37077,unknown,14
19_37078,unknown,14
19_37080,unknown,14
19_37081,Plasma_IgG,10
19_37082,Plasma_IgG,10
19_37083,High_Endothelial_Venules,6
19_37084,High_Endothelial_Venules,6
19_37086,Germinal_Center_Plasma_IgM_B_cell,5
19_37090,Plasma_IgG,10
19_37095,Germinal_Center_Plasma_IgM_B_cell,5
19_37096,M1_macrophages,7
19_37097,T_cell,11
19_37098,M1_macrophages,7
19_37103,unknown,14
19_37104,Germinal_Center_Plasma_IgM_B_cell,5
19_37106,Tumor,12
19_37109,Germinal_Center_Plasma_IgM_B_cell,5
19_37110,unknown,14
19_37111,M1_macrophages,7
19_37116,M1_macrophages,7
19_37117,T_cell,11
19_37119,High_Endothelial_Venules,6
19_37120,Plasma_IgG,10
19_37121,Plasma_IgG,10
19_37126,T_cell,11
19_37127,unknown,14
19_37128,High_Endothelial_Venules,6
19_37129,Plasma_IgG,10
19_37131,CAM,1
19_37139,Plasma_IgA,9
19_37142,M1_macrophages,7
19_37144,Germinal_Center_Plasma_IgM_B_cell,5
19_37145,Tumor,12
19_37149,M1_macrophages,7
19_37150,Plasma_IgG,10
19_37153,unknown,14
19_37154,unknown,14
19_37155,unknown,14
19_37157,Germinal_Center_Plasma_IgM_B_cell,5
19_37158,T_cell,11
19_37159,M1_macrophages,7
19_37162,M1_macrophages,7
19_37163,unknown,14
19_37164,Plasma_IgA,9
19_37166,Tumor,12
19_37168,Plasma_IgA,9
19_37169,unknown,14
19_37170,T_cell,11
19_37171,High_Endothelial_Venules,6
19_37172,Germinal_Center_Plasma_IgM_B_cell,5
19_37173,Plasma_IgG,10
19_37175,Tumor,12
19_37179,M1_macrophages,7
19_37181,Tumor,12
19_37183,Germinal_Center_Plasma_IgM_B_cell,5
19_37186,Tumor,12
19_37189,unknown,14
19_37190,unknown,14
19_37191,Germinal_Center_Plasma_IgM_B_cell,5
19_37192,M1_macrophages,7
19_37197,unknown,14
19_37198,T_cell,11
19_37199,unknown,14
19_37200,Plasma_IgG,10
19_37201,Plasma_IgG,10
19_37202,Tumor,12
19_37205,Fibroblasts,4
19_37208,M1_macrophages,7
19_37209,CAM,1
19_37210,Tumor,12
19_37213,unknown,14
19_37214,unknown,14
19_37215,Plasma_IgA,9
19_37216,High_Endothelial_Venules,6
19_37217,unknown,14
19_37218,M1_macrophages,7
19_37219,Plasma_IgG,10
19_37220,CAM,1
19_37227,Germinal_Center_Plasma_IgM_B_cell,5
19_37229,Plasma_IgG,10
19_37230,Plasma_IgA,9
19_37231,Plasma_IgG,10
19_37233,Tumor,12
19_37234,Tumor,12
19_37239,Plasma_IgG,10
19_37241,M1_macrophages,7
19_37244,Germinal_Center_Plasma_IgM_B_cell,5
19_37245,T_cell,11
19_37246,Tumor,12
19_37247,Tumor,12
19_37248,Tumor,12
19_37253,unknown,14
19_37254,unknown,14
19_37255,M1_macrophages,7
19_37256,Plasma_IgG,10
19_37257,M1_macrophages,7
19_37258,M1_macrophages,7
19_37265,unknown,14
19_37266,Plasma_IgG,10
19_37271,Germinal_Center_Plasma_IgM_B_cell,5
19_37272,Germinal_Center_Plasma_IgM_B_cell,5
19_37273,unknown,14
19_37274,High_Endothelial_Venules,6
19_37275,Tumor,12
19_37276,Tumor,12
19_37280,CAF,0
19_37282,High_Endothelial_Venules,6
19_37283,High_Endothelial_Venules,6
19_37284,High_Endothelial_Venules,6
19_37287,High_Endothelial_Venules,6
19_37288,High_Endothelial_Venules,6
19_37289,M1_macrophages,7
19_37290,M1_macrophages,7
19_37291,Tumor,12
19_37296,T_cell,11
19_37297,unknown,14
19_37300,Tumor,12
19_37301,Tumor,12
19_37302,Tumor,12
19_37305,unknown,14
19_37306,unknown,14
19_37307,Plasma_IgA,9
19_37309,M1_macrophages,7
19_37310,Plasma_IgG,10
19_37312,unknown,14
19_37314,T_cell,11
19_37316,High_Endothelial_Venules,6
19_37317,Tumor,12
19_37322,T_cell,11
19_37323,M1_macrophages,7
19_37324,Plasma_IgA,9
19_37325,Fibroblasts,4
19_37326,Plasma_IgA,9
19_37327,Plasma_IgA,9
19_37328,Tumor,12
19_37335,High_Endothelial_Venules,6
19_37336,Germinal_Center_Plasma_IgM_B_cell,5
19_37337,Germinal_Center_Plasma_IgM_B_cell,5
19_37338,High_Endothelial_Venules,6
19_37339,M1_macrophages,7
19_37346,unknown,14
19_37347,unknown,14
19_37348,Germinal_Center_Plasma_IgM_B_cell,5
19_37349,Plasma_IgA,9
19_37350,Plasma_IgG,10
19_37352,Tumor,12
19_37357,unknown,14
19_37358,unknown,14
19_37359,T_cell,11
19_37360,High_Endothelial_Venules,6
19_37362,unknown,14
19_37363,unknown,14
19_37364,Germinal_Center_Plasma_IgM_B_cell,5
19_37366,M1_macrophages,7
19_37367,Plasma_IgG,10
19_37368,M1_macrophages,7
19_37369,M1_macrophages,7
19_37372,unknown,14
19_37373,High_Endothelial_Venules,6
19_37374,M1_macrophages,7
19_37375,M1_macrophages,7
19_37376,Plasma_IgA,9
19_37378,Tumor,12
19_37384,unknown,14
19_37387,M1_macrophages,7
19_37388,M1_macrophages,7
19_37393,T_cell,11
19_37394,Plasma_IgG,10
